2019,-0.0,0.0,11,0.7465039335568431,0.07064864733361284
2019,-0.0,0.1,11,0.7728946662098086,0.05863876045974393
2019,-0.0,0.2,11,0.833570856369716,0.11663165305377278
2019,-0.0,0.30000000000000004,11,0.8780775532904989,0.30446498186838766
2019,-0.0,0.4,11,1.1694460643059719,0.4408801268242359
2019,-0.0,0.5,11,1.3106798305397378,0.4680409271689063
2019,-0.0,0.6000000000000001,11,1.3398071352129763,0.5817030627734161
2019,-0.0,0.7000000000000001,11,1.3551480443038855,0.6417453310007484
2019,-0.0,0.8,11,1.417153008246274,0.7355735455865852
2019,-0.0,0.9,11,1.685053491456228,0.8057811179815232
2019,-0.0,1.0,11,1.6944957400289113,0.9059381921588414
2019,-0.0,1.1,11,1.7267776171654836,0.9773774253269935
2019,-0.0,1.2000000000000002,11,1.7486918938735523,1.1023123247890219
2019,-0.0,1.3,11,1.835433736123187,1.194964853097004
2019,-0.0,1.4000000000000001,11,1.9068469792261533,1.2839349328651422
2019,-0.0,1.5,11,1.927786500578776,1.4144006356441465
2019,-0.0,1.6,11,1.9397482230668146,1.4855930214958426
2019,-0.0,1.7000000000000002,11,1.7600631373282027,1.2962745277752696
2019,-0.0,1.8,11,1.806456087759052,1.3596462367571953
2019,-0.0,1.9000000000000001,11,1.6105453439434536,1.1716545498871946
2019,-0.0,2.0,11,1.7511938085042325,1.2527677237867445
2019,-0.0,2.1,11,1.884773291462121,1.3133699983480958
2019,-0.0,2.2,11,1.8965856828923469,1.4401240358349634
2019,-0.0,2.3000000000000003,11,2.2354010363428416,1.4911224391269828
2019,-0.0,2.4000000000000004,11,2.8489461257915454,1.5514164859608464
2019,-0.0,2.5,11,8.005937728566279,1.6433900765962202
2019,-0.0,2.6,11,8.005937728566279,1.6732811127720113
2019,-0.0,2.7,11,7.712961933876235,1.4599632253726715
2019,-0.0,2.8000000000000003,11,7.716291406950931,1.4992479600814759
2019,-0.0,2.9000000000000004,11,7.369591928085847,1.1664947622081276
2019,-0.0,3.0,11,7.012043226787146,0.9221512718813955
2019,-0.0,3.1,11,7.012043226787146,0.971433568532113
2019,-0.0,3.2,11,7.012043226787146,0.9957892256798079
2019,-0.0,3.3000000000000003,11,6.626055965640649,0.802730017218865
2019,-0.0,3.4000000000000004,11,6.230140287116276,0.4068143386944909
2019,-0.0,3.5,11,6.230140287116276,0.4068143386944909
2019,-0.0,3.6,11,6.230140287116276,0.4249961568763091
2019,-0.0,3.7,11,6.230140287116276,0.459603594892838
2019,-0.0,3.8000000000000003,11,5.798800574197615,0.02826388197417766
2019,-0.0,3.9000000000000004,11,5.798800574197615,0.02826388197417766
2019,-0.0,4.0,11,5.798800574197615,0.02826388197417766
2019,-0.0,4.1000000000000005,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.2,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.3,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.4,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.5,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.6000000000000005,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.7,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.800000000000001,11,5.343738590726542,-0.42679810149689673
2019,-0.0,4.9,11,5.343738590726542,-0.42679810149689673
2019,-0.0,5.0,11,5.343738590726542,-0.42679810149689673
