Date,Open,High,Low,Close,Adj Close,Volume
2014-06-27,21.101000,21.191999,20.917000,21.073000,21.073000,428
2014-06-30,21.000000,21.000000,20.500000,21.007000,21.007000,31
2014-07-01,20.983000,21.212999,20.934999,21.066999,21.066999,10
2014-07-02,21.230000,21.402000,21.017000,21.254000,21.254000,21
2014-07-03,null,null,null,null,null,null
2014-07-07,21.150000,21.330000,21.093000,20.966000,20.966000,13
2014-07-08,21.271999,21.271999,21.124001,20.966999,20.966999,15
2014-07-09,21.311001,21.326000,21.311001,21.021999,21.021999,4
2014-07-10,21.459000,21.459000,21.459000,21.459000,21.459000,4
2014-07-11,21.410999,21.410999,21.410999,21.410999,21.410999,4
2014-07-14,21.469999,21.469999,21.127001,20.864000,20.864000,6
2014-07-15,20.980000,20.980000,20.879999,20.841999,20.841999,24
2014-07-16,20.920000,20.940001,20.920000,20.726999,20.726999,3
2014-07-17,21.086000,21.086000,21.086000,21.086000,21.086000,3
2014-07-18,20.837999,20.837999,20.837999,20.837999,20.837999,3
2014-07-21,20.853001,20.853001,20.853001,20.966000,20.966000,1
2014-07-22,20.965000,20.965000,20.965000,20.965000,20.965000,1
2014-07-23,20.952000,20.952000,20.952000,20.952000,20.952000,1
2014-07-24,20.750000,20.750000,20.750000,20.375999,20.375999,10
2014-07-25,20.587999,20.587999,20.587999,20.587999,20.587999,10
2014-07-28,20.909000,20.909000,20.909000,20.525999,20.525999,1
2014-07-29,20.546000,20.546000,20.546000,20.546000,20.546000,4
2014-07-30,20.049999,20.049999,20.049999,20.558001,20.558001,2
2014-07-31,20.372999,20.372999,20.372999,20.372999,20.372999,2
2014-08-01,20.332001,20.332001,20.332001,20.332001,20.332001,0
2014-08-04,20.194000,20.194000,20.194000,20.194000,20.194000,0
2014-08-05,19.794001,19.794001,19.794001,19.794001,19.794001,0
2014-08-06,19.985001,19.985001,19.985001,19.985001,19.985001,0
2014-08-07,19.951000,19.951000,19.951000,19.951000,19.951000,0
2014-08-08,19.902000,19.902000,19.902000,19.902000,19.902000,0
