Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,18.129999,18.163500,18.100000,18.129499,18.129499,0
2008-01-02,18.129999,18.157000,17.823999,17.899000,17.899000,0
2008-01-03,17.903999,17.940001,17.684000,17.731501,17.731501,0
2008-01-04,17.731501,17.785000,17.584999,17.673000,17.673000,0
2008-01-07,17.684000,17.808001,17.658001,17.766001,17.766001,0
2008-01-08,17.766001,17.771000,17.650000,17.688999,17.688999,0
2008-01-09,17.697001,17.719999,17.580999,17.658001,17.658001,0
2008-01-10,17.657000,17.657000,17.448999,17.458000,17.458000,0
2008-01-11,17.482000,17.517000,17.417000,17.496000,17.496000,0
2008-01-14,17.455000,17.473000,17.294001,17.358000,17.358000,0
2008-01-15,17.355000,17.514000,17.298000,17.480499,17.480499,0
2008-01-16,17.482000,17.892000,17.388000,17.860001,17.860001,0
2008-01-17,17.859501,17.898001,17.698999,17.833500,17.833500,0
2008-01-18,17.834999,17.933001,17.759001,17.914000,17.914000,0
2008-01-21,17.912500,18.219999,17.898001,18.219999,18.219999,0
2008-01-22,18.212999,18.294001,17.807501,17.853500,17.853500,0
2008-01-23,17.864000,17.954500,17.712000,17.732500,17.732500,0
2008-01-24,17.719999,17.792999,17.464001,17.489000,17.489000,0
2008-01-25,17.490000,17.650999,17.447001,17.613001,17.613001,0
2008-01-28,17.590000,17.638000,17.455000,17.500999,17.500999,0
2008-01-29,17.500999,17.646000,17.471001,17.591000,17.591000,0
2008-01-30,17.583500,17.631001,17.436001,17.511000,17.511000,0
2008-01-31,17.511999,17.572001,17.358999,17.488501,17.488501,0
2008-02-01,17.488501,17.503000,17.290001,17.436001,17.436001,0
2008-02-04,17.447001,17.475000,17.233999,17.281000,17.281000,0
2008-02-05,17.280001,17.575001,17.254000,17.554501,17.554501,0
2008-02-06,17.548000,17.610001,17.408001,17.486000,17.486000,0
2008-02-07,17.486000,17.806999,17.417000,17.766500,17.766500,0
2008-02-08,17.768499,17.782000,17.601000,17.719500,17.719500,0
2008-02-11,17.700001,17.708000,17.569000,17.684999,17.684999,0
2008-02-12,17.683500,17.711000,17.416000,17.455500,17.455500,0
2008-02-13,17.457500,17.548000,17.413000,17.520500,17.520500,0
2008-02-14,17.519501,17.527000,17.197001,17.226999,17.226999,0
2008-02-15,17.229000,17.240000,17.076000,17.146000,17.146000,0
2008-02-18,17.153999,17.266001,17.035000,17.213499,17.213499,0
2008-02-19,17.215000,17.219999,17.027000,17.184999,17.184999,0
2008-02-20,17.186001,17.277000,17.054001,17.095501,17.095501,0
2008-02-21,17.097500,17.108500,16.886999,16.938999,16.938999,0
2008-02-22,16.938999,16.971001,16.792000,16.886000,16.886000,0
2008-02-25,16.858000,16.899000,16.761999,16.823999,16.823999,0
2008-02-26,16.819000,16.909000,16.651501,16.698000,16.698000,0
2008-02-27,16.698000,16.728001,16.474001,16.525999,16.525999,0
2008-02-28,16.527000,16.673000,16.452000,16.511000,16.511000,0
2008-02-29,16.511999,16.681999,16.450001,16.488001,16.488001,0
2008-03-03,16.459999,16.546000,16.320000,16.371000,16.371000,0
2008-03-04,16.372000,16.417999,16.253000,16.337999,16.337999,0
2008-03-05,16.344500,16.482000,16.270000,16.326500,16.326500,0
2008-03-06,16.326500,16.430000,16.233999,16.363501,16.363501,0
2008-03-07,16.365499,16.386000,16.238001,16.271000,16.271000,0
2008-03-10,16.248501,16.336000,16.195999,16.323000,16.323000,0
2008-03-11,16.324499,16.395000,16.193001,16.339001,16.339001,0
2008-03-12,16.332500,16.337999,16.040001,16.094000,16.094000,0
2008-03-13,16.094000,16.129999,15.951000,16.007000,16.007000,0
2008-03-14,15.997500,16.118999,15.946000,15.949000,15.949000,0
2008-03-17,15.887000,15.982000,15.707000,15.933500,15.933500,0
2008-03-18,15.936000,16.282000,15.863000,16.236000,16.236000,0
2008-03-19,16.226000,16.290001,16.110500,16.249001,16.249001,0
2008-03-20,16.239000,16.542000,16.219000,16.510500,16.510500,0
2008-03-21,16.511499,16.545000,16.409000,16.448999,16.448999,0
2008-03-24,16.487000,16.563999,16.429001,16.503000,16.503000,0
2008-03-25,16.500500,16.521999,16.219999,16.293501,16.293501,0
2008-03-26,16.291500,16.389999,16.000000,16.066500,16.066500,0
2008-03-27,16.069000,16.114500,15.931000,15.981500,15.981500,0
2008-03-28,15.984500,16.063000,15.905000,15.974000,15.974000,0
2008-03-31,16.010500,16.059999,15.825000,15.988000,15.988000,0
2008-04-01,null,null,null,null,null,null
2008-04-02,16.016001,16.115499,15.921000,15.981500,15.981500,0
2008-04-03,15.980000,16.118000,15.822000,15.877000,15.877000,0
2008-04-04,15.875000,15.966000,15.815000,15.897000,15.897000,0
2008-04-07,15.935500,16.018000,15.823000,15.876500,15.876500,0
2008-04-08,15.876000,15.958000,15.758000,15.945000,15.945000,0
2008-04-09,15.943000,16.011999,15.792000,15.859000,15.859000,0
2008-04-10,15.850500,15.901000,15.741000,15.880000,15.880000,0
2008-04-11,15.882000,15.890000,15.704000,15.765000,15.765000,0
2008-04-14,15.574000,15.780000,15.520000,15.610500,15.610500,0
2008-04-15,15.611000,15.706000,15.550000,15.675500,15.675500,0
2008-04-16,15.674000,15.686000,15.521000,15.576500,15.576500,0
2008-04-17,15.576000,15.741000,15.539000,15.709500,15.709500,0
2008-04-18,15.706500,15.944000,15.644000,15.817000,15.817000,0
2008-04-21,15.855000,15.889000,15.689000,15.760000,15.760000,0
2008-04-22,15.754500,15.853000,15.592000,15.643500,15.643500,0
2008-04-23,15.647000,15.782000,15.605000,15.766500,15.766500,0
2008-04-24,15.770000,16.052000,15.755000,16.011999,16.011999,0
2008-04-25,16.014500,16.191000,15.968000,16.079000,16.079000,0
2008-04-28,16.141500,16.146000,16.009001,16.073999,16.073999,0
2008-04-29,16.073999,16.228001,16.040001,16.190500,16.190500,0
2008-04-30,16.190001,16.222000,16.089001,16.129999,16.129999,0
2008-05-01,null,null,null,null,null,null
2008-05-02,16.348499,16.431999,16.271000,16.344999,16.344999,0
2008-05-05,16.360001,16.364000,16.006001,16.209000,16.209000,0
2008-05-06,16.205500,16.263000,16.107000,16.197001,16.197001,0
2008-05-07,16.196501,16.341999,16.180000,16.323500,16.323500,0
2008-05-08,16.322500,16.438499,16.246000,16.309999,16.309999,0
2008-05-09,16.311001,16.316999,16.120001,16.131001,16.131001,0
2008-05-12,16.177999,16.336500,15.930000,15.998500,15.998500,0
2008-05-13,16.000500,16.139999,15.936000,16.084999,16.084999,0
2008-05-14,16.086000,16.233000,16.051001,16.155001,16.155001,0
2008-05-15,16.155001,16.237000,16.044001,16.203501,16.203501,0
2008-05-16,16.205000,16.221001,15.996000,16.021000,16.021000,0
2008-05-19,16.045000,16.136000,15.989000,16.068001,16.068001,0
2008-05-20,16.069000,16.094999,15.907000,15.980000,15.980000,0
2008-05-21,15.981000,16.013000,15.851000,15.913500,15.913500,0
2008-05-22,15.921000,16.003000,15.866000,15.946000,15.946000,0
2008-05-23,15.946000,15.975000,15.833000,15.855000,15.855000,0
2008-05-26,15.868000,15.916000,15.827000,15.878000,15.878000,0
2008-05-27,15.878500,16.028999,15.810000,16.014000,16.014000,0
2008-05-28,16.007999,16.139000,15.899000,16.035999,16.035999,0
2008-05-29,16.037001,16.135000,15.943000,16.094999,16.094999,0
2008-05-30,16.097500,16.216000,16.025999,16.049999,16.049999,0
2008-06-02,16.037001,16.129999,15.958000,15.989000,15.989000,0
2008-06-03,15.988500,16.084000,15.834000,16.035000,16.035000,0
2008-06-04,16.028999,16.059000,15.879000,15.942000,15.942000,0
2008-06-05,15.942000,15.995000,15.690000,15.765000,15.765000,0
2008-06-06,15.759500,15.783000,15.532000,15.535000,15.535000,0
2008-06-09,15.549000,15.710000,15.520000,15.690000,15.690000,0
2008-06-10,15.683500,15.853000,15.649000,15.791000,15.791000,0
2008-06-11,15.790000,15.811000,15.593000,15.658000,15.658000,0
2008-06-12,15.658000,15.828000,15.567000,15.600000,15.600000,0
2008-06-13,15.604000,15.799000,15.573000,15.678000,15.678000,0
2008-06-16,15.689000,15.722000,15.556000,15.629500,15.629500,0
2008-06-17,15.629500,15.650000,15.515000,15.554000,15.554000,0
2008-06-18,15.548000,15.598000,15.400000,15.433000,15.433000,0
2008-06-19,15.426500,15.581000,15.347000,15.513500,15.513500,0
2008-06-20,15.513000,15.538000,15.386000,15.427000,15.427000,0
2008-06-23,15.470000,15.589000,15.408000,15.482500,15.482500,0
2008-06-24,15.482000,15.511500,15.347000,15.451000,15.451000,0
2008-06-25,15.452000,15.490000,15.331000,15.360500,15.360500,0
