Date,Open,High,Low,Close,Adj Close,Volume
2014-06-23,1040.500000,1040.900024,1033.199951,1037.500000,1037.500000,20605
2014-06-24,1038.500000,1048.500000,1035.699951,1037.699951,1037.699951,16763
2014-06-25,1035.599976,1041.099976,1034.000000,1039.699951,1039.699951,11634
2014-06-26,1040.500000,1042.800049,1037.400024,1040.900024,1040.900024,11634
2014-06-27,1039.099976,1044.900024,1037.699951,1043.900024,1043.900024,18334
2014-06-30,1038.199951,1048.199951,1036.400024,1040.699951,1040.699951,12949
2014-07-01,1046.000000,1051.800049,1040.199951,1050.599976,1050.599976,15410
2014-07-02,1047.900024,1059.000000,1047.900024,1056.599976,1056.599976,12110
2014-07-03,null,null,null,null,null,null
2014-07-07,1058.500000,1063.300049,1058.500000,1061.900024,1061.900024,12371
2014-07-08,1063.500000,1064.400024,1055.300049,1057.000000,1057.000000,10172
2014-07-09,1062.000000,1064.900024,1054.400024,1063.599976,1063.599976,18476
2014-07-10,1066.199951,1066.199951,1045.699951,1058.300049,1058.300049,18476
2014-07-11,1052.400024,1059.199951,1051.400024,1057.400024,1057.400024,8302
2014-07-14,1059.400024,1065.599976,1058.300049,1065.199951,1065.199951,17096
2014-07-15,1066.199951,1067.400024,1059.500000,1064.400024,1064.400024,11727
2014-07-16,1062.000000,1071.199951,1062.000000,1068.300049,1068.300049,18813
2014-07-17,1064.199951,1064.599976,1043.699951,1047.900024,1047.900024,18813
2014-07-18,1055.500000,1066.300049,1054.599976,1063.800049,1063.800049,13151
2014-07-21,1063.099976,1069.099976,1057.900024,1067.500000,1067.500000,13337
2014-07-22,1065.199951,1079.599976,1060.099976,1077.699951,1077.699951,9415
2014-07-23,1076.900024,1080.699951,1076.000000,1077.400024,1077.400024,15534
2014-07-24,1078.400024,1083.800049,1075.800049,1082.699951,1082.699951,15534
2014-07-25,1078.000000,1079.599976,1075.000000,1078.800049,1078.800049,22295
2014-07-28,1083.699951,1087.699951,1078.699951,1086.599976,1086.599976,10511
2014-07-29,1088.300049,1088.599976,1078.099976,1079.500000,1079.500000,26192
2014-07-30,1079.900024,1085.500000,1069.199951,1074.199951,1074.199951,27776
2014-07-31,1075.199951,1075.199951,1052.199951,1054.599976,1054.599976,27776
2014-08-01,1059.699951,1063.900024,1047.800049,1061.900024,1061.900024,31375
2014-08-04,1065.000000,1074.699951,1062.599976,1072.000000,1072.000000,28967
2014-08-05,1069.900024,1069.900024,1052.800049,1055.400024,1055.400024,35504
2014-08-06,1057.900024,1058.800049,1046.800049,1047.800049,1047.800049,24725
2014-08-07,1049.599976,1052.199951,1040.300049,1043.599976,1043.599976,24725
2014-08-08,1040.000000,1055.099976,1039.000000,1053.000000,1053.000000,33254
2014-08-11,1053.900024,1069.400024,1052.699951,1068.000000,1068.000000,19359
2014-08-12,1065.099976,1070.599976,1062.300049,1069.400024,1069.400024,30445
2014-08-13,1068.099976,1080.000000,1068.099976,1073.699951,1073.699951,14419
2014-08-14,1069.800049,1078.000000,1067.000000,1075.300049,1075.300049,14419
2014-08-15,1076.900024,1080.800049,1067.800049,1073.400024,1073.400024,11959
2014-08-18,1085.000000,1085.000000,1075.500000,1082.699951,1082.699951,12656
2014-08-19,1084.000000,1088.599976,1082.500000,1087.800049,1087.800049,13271
2014-08-20,1084.000000,1088.199951,1081.099976,1086.199951,1086.199951,16206
2014-08-21,1079.300049,1085.599976,1076.699951,1081.000000,1081.000000,16206
2014-08-22,1081.400024,1089.000000,1074.900024,1078.400024,1078.400024,8970
2014-08-25,1080.699951,1087.300049,1079.400024,1087.000000,1087.000000,11711
2014-08-26,1085.000000,1094.800049,1085.000000,1093.000000,1093.000000,11446
2014-08-27,1092.800049,1098.599976,1091.000000,1098.000000,1098.000000,12439
2014-08-28,1098.500000,1098.500000,1082.800049,1087.599976,1087.599976,12439
2014-08-29,1090.400024,1091.500000,1084.300049,1085.800049,1085.800049,25405
2014-09-02,1086.900024,1088.300049,1082.000000,1084.900024,1084.900024,19587
2014-09-03,1085.000000,1104.500000,1085.000000,1099.699951,1099.699951,29419
2014-09-04,1101.000000,1105.300049,1094.099976,1097.199951,1097.199951,29419
2014-09-05,1097.500000,1107.000000,1091.199951,1105.199951,1105.199951,24890
2014-09-08,1099.000000,1102.199951,1090.699951,1093.300049,1093.300049,44278
2014-09-09,1092.599976,1092.599976,1075.800049,1080.099976,1080.099976,47552
2014-09-10,1078.599976,1078.599976,1068.000000,1075.699951,1075.699951,67821
2014-09-11,1074.000000,1074.000000,1067.099976,1069.099976,1069.099976,67821
2014-09-12,1068.000000,1069.500000,1053.199951,1057.199951,1057.199951,93986
2014-09-15,1054.300049,1055.699951,1048.500000,1051.900024,1051.900024,114189
2014-09-16,1053.099976,1071.400024,1049.699951,1064.400024,1064.400024,65222
2014-09-17,1073.000000,1070.900024,1054.199951,1054.800049,1054.800049,16516
2014-09-18,1054.099976,1060.599976,1054.099976,1056.900024,1056.900024,26798
2014-09-19,null,null,null,null,null,null
2014-09-22,1045.000000,1045.000000,1027.599976,1031.699951,1031.699951,34331
2014-09-23,1034.000000,1035.500000,1018.799988,1026.500000,1026.500000,18758
2014-09-24,1029.199951,1043.000000,1028.400024,1041.099976,1041.099976,24297
2014-09-25,1039.599976,1039.599976,1015.599976,1018.099976,1018.099976,24297
2014-09-26,1020.500000,1026.099976,1015.000000,1022.700012,1022.700012,27175
2014-09-29,1020.000000,1020.000000,996.599976,1001.599976,1001.599976,33319
2014-09-30,1000.099976,1007.000000,997.400024,1002.700012,1002.700012,40728
2014-10-01,998.200012,1000.000000,980.599976,981.099976,981.099976,32608
2014-10-02,985.000000,993.200012,973.200012,986.400024,986.400024,32608
2014-10-03,989.000000,997.900024,985.500000,995.200012,995.200012,25163
2014-10-06,996.000000,1020.000000,996.000000,1008.599976,1008.599976,19865
2014-10-07,1009.700012,1011.900024,998.299988,999.400024,999.400024,35129
2014-10-08,1002.500000,1015.000000,989.099976,1013.200012,1013.200012,41240
2014-10-09,1011.200012,1017.700012,993.700012,996.599976,996.599976,41240
2014-10-10,996.599976,996.599976,970.000000,974.400024,974.400024,35066
2014-10-13,982.900024,998.200012,979.099976,984.299988,984.299988,36690
2014-10-14,987.599976,996.000000,978.900024,990.000000,990.000000,58702
2014-10-15,990.900024,990.900024,957.400024,977.799988,977.799988,53832
2014-10-16,974.900024,979.299988,950.500000,968.700012,968.700012,53832
2014-10-17,965.500000,986.000000,964.099976,978.900024,978.900024,14992
2014-10-20,981.299988,988.900024,976.200012,981.599976,981.599976,27584
2014-10-21,976.500000,990.000000,971.799988,986.400024,986.400024,31953
2014-10-22,986.099976,987.400024,976.500000,980.299988,980.299988,22166
2014-10-23,983.400024,985.799988,978.299988,980.299988,980.299988,22166
2014-10-24,971.099976,991.599976,971.099976,987.099976,987.099976,21351
2014-10-27,974.000000,982.900024,968.799988,980.000000,980.000000,21216
2014-10-28,981.700012,1001.400024,981.400024,999.099976,999.099976,19888
2014-10-29,999.200012,1010.400024,993.900024,998.900024,998.900024,17722
2014-10-30,999.799988,1013.000000,994.700012,1009.700012,1009.700012,17722
2014-10-31,1014.000000,1022.799988,1009.799988,1013.599976,1013.599976,22059
2014-11-03,1011.200012,1014.299988,1001.700012,1005.599976,1005.599976,21005
2014-11-04,1006.299988,1008.900024,999.299988,1004.799988,1004.799988,24746
2014-11-05,1000.099976,1001.000000,991.700012,997.400024,997.400024,16157
2014-11-06,998.099976,998.500000,985.000000,985.400024,985.400024,16157
2014-11-07,984.700012,993.000000,982.000000,991.700012,991.700012,19456
2014-11-10,997.000000,1006.099976,994.000000,994.799988,994.799988,12990
2014-11-11,992.000000,996.000000,989.700012,993.299988,993.299988,14991
2014-11-12,994.700012,998.299988,990.000000,990.799988,990.799988,14721
2014-11-13,994.099976,997.400024,985.000000,988.799988,988.799988,14721
2014-11-14,986.200012,997.500000,985.400024,996.799988,996.799988,16654
2014-11-17,994.900024,994.900024,984.700012,986.299988,986.299988,17288
2014-11-18,984.099976,992.900024,983.500000,991.500000,991.500000,24932
2014-11-19,986.599976,995.000000,984.700012,991.700012,991.700012,18852
2014-11-20,987.299988,993.700012,986.700012,989.299988,989.299988,18852
2014-11-21,992.000000,1021.299988,992.000000,1020.700012,1020.700012,21786
2014-11-24,1017.200012,1019.000000,1011.299988,1012.799988,1012.799988,27593
2014-11-25,1009.500000,1015.000000,1004.299988,1005.000000,1005.000000,33498
2014-11-26,1009.799988,1019.500000,1009.799988,1017.799988,1017.799988,4275
2014-11-28,null,null,null,null,null,null
2014-12-01,995.000000,995.000000,979.700012,981.000000,981.000000,19855
2014-12-02,987.299988,989.500000,980.099976,981.200012,981.200012,19058
2014-12-03,986.799988,988.000000,978.700012,983.700012,983.700012,17585
2014-12-04,986.599976,996.500000,983.400024,985.299988,985.299988,17585
2014-12-05,987.500000,987.500000,979.000000,984.599976,984.599976,23369
2014-12-08,983.799988,984.099976,969.200012,970.599976,970.599976,49454
2014-12-09,971.599976,972.700012,955.900024,962.000000,962.000000,48238
2014-12-10,960.299988,963.799988,946.299988,947.299988,947.299988,68095
2014-12-11,949.700012,951.000000,937.400024,938.799988,938.799988,68095
2014-12-12,943.200012,943.200012,919.500000,922.799988,922.799988,120034
2014-12-15,925.700012,932.400024,903.400024,910.200012,910.200012,124814
2014-12-16,915.000000,920.700012,893.799988,907.299988,907.299988,80711
2014-12-17,909.099976,940.299988,904.599976,929.599976,929.599976,25514
2014-12-18,929.099976,946.799988,928.500000,940.200012,940.200012,25514
2014-12-19,944.599976,945.500000,943.599976,944.599976,944.599976,23837
2014-12-22,952.099976,961.400024,952.099976,958.700012,958.700012,20427
2014-12-23,957.000000,957.000000,944.500000,950.700012,950.700012,20427
2014-12-24,null,null,null,null,null,null
2014-12-26,963.799988,965.700012,957.700012,959.900024,959.900024,17692
2014-12-29,961.299988,964.500000,955.000000,956.000000,956.000000,17983
2014-12-30,952.000000,958.799988,951.400024,956.599976,956.599976,17983
2014-12-31,965.000000,965.000000,955.299988,957.700012,957.700012,20996
2015-01-02,961.500000,963.000000,941.400024,943.799988,943.799988,31740
2015-01-05,951.599976,951.599976,925.700012,927.299988,927.299988,30065
2015-01-06,924.500000,931.500000,917.900024,922.000000,922.000000,29456
2015-01-07,924.599976,945.200012,924.599976,942.900024,942.900024,20120
2015-01-08,946.900024,965.000000,946.200012,959.400024,959.400024,20120
2015-01-09,962.700012,962.700012,953.000000,956.700012,956.700012,17330
2015-01-12,959.000000,960.500000,947.500000,949.200012,949.200012,28719
2015-01-13,955.700012,965.700012,949.099976,957.099976,957.099976,31386
2015-01-14,949.799988,955.000000,944.299988,951.599976,951.599976,27221
2015-01-15,959.200012,967.299988,940.200012,954.099976,954.099976,27221
2015-01-16,954.099976,965.000000,946.700012,963.299988,963.299988,41533
2015-01-20,965.900024,962.500000,951.900024,961.200012,961.200012,37453
2015-01-21,961.500000,984.500000,960.099976,982.900024,982.900024,56007
2015-01-22,981.000000,1003.099976,979.000000,1002.599976,1002.599976,56007
2015-01-23,998.700012,1001.299988,993.400024,994.299988,994.299988,25137
2015-01-26,990.799988,998.099976,989.599976,994.900024,994.900024,26132
2015-01-27,991.400024,993.400024,981.799988,988.500000,988.500000,23101
2015-01-28,991.200012,992.400024,975.000000,977.500000,977.500000,29100
2015-01-29,975.000000,980.099976,968.599976,978.900024,978.900024,29100
2015-01-30,971.200012,972.200012,951.000000,951.500000,951.500000,37003
2015-02-02,959.000000,972.400024,959.000000,968.599976,968.599976,32109
2015-02-03,967.200012,987.700012,967.099976,986.700012,986.700012,24771
2015-02-04,987.299988,994.099976,976.700012,980.900024,980.900024,19953
2015-02-05,974.099976,988.599976,974.099976,988.200012,988.200012,19953
2015-02-06,983.500000,984.299988,969.000000,971.799988,971.799988,30544
2015-02-09,969.400024,974.799988,967.500000,968.900024,968.900024,20487
2015-02-10,971.700012,974.799988,963.299988,967.000000,967.000000,27690
2015-02-11,965.099976,967.000000,953.799988,959.599976,959.599976,18824
2015-02-12,961.900024,981.400024,958.500000,980.400024,980.400024,18824
2015-02-13,980.599976,993.500000,980.200012,991.700012,991.700012,25934
2015-02-17,987.599976,991.299988,980.700012,989.500000,989.500000,24834
2015-02-18,988.099976,990.500000,981.500000,989.200012,989.200012,13851
2015-02-19,985.599976,989.700012,980.299988,984.599976,984.599976,13851
2015-02-20,984.299988,992.799988,979.200012,991.799988,991.799988,27234
2015-02-23,991.400024,991.400024,979.099976,981.500000,981.500000,36753
2015-02-24,983.200012,998.000000,981.500000,995.200012,995.200012,28661
2015-02-25,993.900024,997.000000,990.599976,992.799988,992.799988,19446
